"","OBJECTID","post_2","Shape_Leng","Shape_Area","arsenal","astonvilla","chelsea","everton","fulham","liverpool","manchestercity","manchesterunited","newcastleunited","norwichcity","queensparkrangers","random","reading","southampton","stokecity","sunderland","swanseacity","tottenhamhotspur","westbromwichalbion","westhamunited","wiganathletic","arsenal_lq","arsenal_norm","astonvilla_lq","astonvilla_norm","chelsea_lq","chelsea_norm","everton_lq","everton_norm","fulham_lq","fulham_norm","liverpool_lq","liverpool_norm","manchestercity_lq","manchestercity_norm","manchesterunited_lq","manchesterunited_norm","newcastleunited_lq","newcastleunited_norm","norwichcity_lq","norwichcity_norm","queensparkrangers_lq","queensparkrangers_norm","random_lq","random_norm","reading_lq","reading_norm","southampton_lq","southampton_norm","stokecity_lq","stokecity_norm","sunderland_lq","sunderland_norm","swanseacity_lq","swanseacity_norm","tottenhamhotspur_lq","tottenhamhotspur_norm","westbromwichalbion_lq","westbromwichalbion_norm","westhamunited_lq","westhamunited_norm","wiganathletic_lq","wiganathletic_norm"
"10",11,"B9",1.85182594944,0.0451361975695,18,251,16,51,3,44,96,74,21,8,30,488,0,47,6,6,1,71,240,26,6,0.314013169150322,9.22131147540984e-05,6.46261783596198,0.00128586065573771,0.253467460594889,8.19672131147541e-05,0.573690582433233,0.000261270491803279,0.407029903959332,1.53688524590164e-05,0.291934499639831,0.000225409836065574,1.18537654307092,0.000491803278688525,0.638635702721824,0.000379098360655738,0.384401258449309,0.000107581967213115,0.473053046355154,4.0983606557377e-05,0.677854150775354,0.000153688524590164,1,0.0025,0,0,2.48302534739751,0.00024077868852459,0.505042915048313,3.07377049180328e-05,0.309642380926118,3.07377049180328e-05,0.21640704713965,5.12295081967213e-06,0.827953891334978,0.000363729508196721,8.94581447009532,0.00122950819672131,0.376773147367894,0.000133196721311475,1.71936588002162,3.07377049180328e-05
"11",12,"BA",4.03987672339,0.235756161137,98,18,165,93,0,281,100,173,47,3,38,775,0,45,11,6,2,94,53,66,2,1.07651367752294,0.000316129032258065,0.291826937777098,5.80645161290323e-05,1.64590321992745,0.000532258064516129,0.658731774652748,3e-04,0,0,1.17397050048712,0.000906451612903226,0.77750504437985,0.00032258064516129,0.940125206043369,0.000558064516129032,0.541728249695444,0.000151612903225806,0.111701558042572,9.67741935483871e-06,0.540650639654975,0.00012258064516129,1,0.0025,0,0,1.49697286558268,0.000145161290322581,0.583025885586955,3.54838709677419e-05,0.194974815344446,1.93548387096774e-05,0.272533261946192,6.45161290322581e-06,0.690229911918548,0.000303225806451613,1.24394916911046,0.000170967741935484,0.602238686373455,0.000212903225806452,0.360881956752924,6.45161290322581e-06
"12",13,"BB",2.15664223512,0.130215006105,84,43,49,167,6,232,162,188,128,9,37,986,3,2,7,22,4,71,26,56,4,0.725266386624409,0.000212981744421907,0.547956541662261,0.000109026369168357,0.384185719938196,0.000124239350912779,0.929751575109947,0.00042342799188641,0.402901811627087,1.52129817444219e-05,0.761839763765975,0.000588235294117647,0.990017832879211,0.000410750507099391,0.803012361034359,0.000476673427991886,1.15962717124397,0.000324543610547667,0.263393633315395,2.28194726166329e-05,0.413770606707228,9.38133874239351e-05,1,0.0025,0.178922662187445,7.60649087221095e-06,0.0522945220115655,5.0709939148073e-06,0.291620452637768,1.77484787018256e-05,0.561920318056592,5.57809330628803e-05,0.428424499002634,1.01419878296146e-05,0.409778396522788,0.000180020283975659,0.479650498633238,6.59229208924949e-05,0.401640527822975,0.000141987829614604,0.567309364063928,1.01419878296146e-05
"13",14,"BD",3.00579448713,0.187358644848,118,16,67,114,9,416,175,359,23,12,98,1112,4,7,9,13,3,103,26,45,17,0.90338400941008,0.000265287769784173,0.180788070965029,3.59712230215827e-05,0.465792046515876,0.000150629496402878,0.562765454964128,0.000256294964028777,0.535873902334948,2.02338129496403e-05,1.2112704157718,0.000935251798561151,0.948283468021738,0.000393435251798561,1.35966199240766,0.000807104316546763,0.184760180063166,5.17086330935252e-05,0.311398228356091,2.69784172661871e-05,0.971753504396898,0.000220323741007194,1,0.0025,0.211532068245588,8.99280575539568e-06,0.162291722537691,1.57374100719424e-05,0.332456307387918,2.02338129496403e-05,0.29442015356644,2.9226618705036e-05,0.284909997313353,6.74460431654676e-06,0.527108551956396,0.000231564748201439,0.425301611198177,5.84532374100719e-05,0.286176615806549,0.000101169064748201,2.13786860621393,3.82194244604317e-05
"14",15,"BH",3.42875738624,0.125547924079,136,243,105,185,7,205,94,130,76,13,68,818,4,123,9,9,6,140,32,111,2,1.415405189498,0.000415647921760391,3.73256642603043,0.000742665036674817,0.992334404101626,0.000320904645476773,1.24149733405418,0.000565403422982885,0.5665909339548,2.13936430317848e-05,0.811433855967122,0.000626528117359413,0.692435727176921,0.000287286063569682,0.669316212592885,0.000397310513447433,0.829937936509952,0.000232273838630807,0.458595434913982,3.97310513447433e-05,0.916622336565988,0.000207823960880196,1,0.0025,0.287559486416986,1.22249388753056e-05,3.87663511034147,0.000375916870415648,0.451945493661815,2.75061124694377e-05,0.277088291977895,2.75061124694377e-05,0.774620823991316,1.83374083129584e-05,0.973962771720888,0.000427872860635697,0.711582308297721,9.7799511002445e-05,0.959612932416027,0.000339242053789731,0.341911389344152,6.11246943765281e-06
"15",16,"BL",1.34779424119,0.03945990263,50,180,58,143,15,300,233,369,27,6,63,896,2,6,13,34,1,37,40,93,12,0.475069526740319,0.000139508928571429,2.52417273188896,0.000502232142857143,0.500428502000399,0.000161830357142857,0.876103457731984,0.000398995535714286,1.10842964917497,4.18526785714286e-05,1.08409118169823,0.000837053571428571,1.56694166728674,0.000650111607142857,1.73444148558947,0.00102957589285714,0.269178942460039,7.53348214285714e-05,0.193233722060253,1.67410714285714e-05,0.775295684949311,0.00017578125,1,0.0025,0.131263203063111,5.58035714285714e-06,0.172641959944432,1.67410714285714e-05,0.595980701835286,3.62723214285714e-05,0.955652229227333,9.48660714285714e-05,0.117864552459988,2.79017857142857e-06,0.234996470415373,0.000103236607142857,0.812045658743772,0.000111607142857143,0.734008950899059,0.000259486607142857,1.87288069073783,3.34821428571429e-05
"16",17,"BN",3.46853894742,0.140575163863,253,166,232,158,19,323,127,184,84,16,78,1516,1,59,29,14,8,215,61,495,0,1.42074618572176,0.00041721635883905,1.37582584084666,0.000273746701846966,1.18307107596928,0.000382585751978892,0.572117526358477,0.000260554089709763,0.829811185028788,3.13324538258575e-05,0.689851936483999,0.000532651715039578,0.504788482804003,0.0002094327176781,0.511163597471992,0.000303430079155673,0.494954654678793,0.000138522427440633,0.304551301611234,2.63852242744063e-05,0.567322787931246,0.000128627968337731,1,0.0025,0.0387901813801277,1.6490765171504e-06,1.0033580222628,9.72955145118734e-05,0.785770375303839,4.78232189973615e-05,0.232572201680655,2.30870712401055e-05,0.55729097099815,1.31926121372032e-05,0.807061970705581,0.000354551451187335,0.731912393210745,0.000100593667546174,2.30904509534677,0.000816292875989446,0,0
"17",18,"BR",0.910312859563,0.018370705985,165,24,249,42,4,103,69,85,15,5,96,471,3,2,4,9,2,56,14,85,1,2.98234729653031,0.000875796178343949,0.640243104818829,0.000127388535031847,4.08696099678956,0.00132165605095541,0.489503441886331,0.000222929936305732,0.562294672702488,2.12314225053079e-05,0.708058081928993,0.000546709129511677,0.882740599749735,0.000366242038216561,0.760045014887853,0.000451167728237792,0.284482581321296,7.96178343949045e-05,0.306329467384972,2.65392781316348e-05,2.24742471730529,0.000509554140127388,1,0.0025,0.374559967976265,1.59235668789809e-05,0.10947430722591,1.06157112526539e-05,0.348847760146605,2.12314225053079e-05,0.481227649337406,4.77707006369427e-05,0.448435834412524,1.06157112526539e-05,0.67660428642691,0.00029723991507431,0.540674137116872,7.43099787685775e-05,1.27621673630738,0.000451167728237792,0.296903945311589,5.30785562632696e-06
"18",19,"BS",3.2653621019,0.150137034126,157,56,149,227,7,431,294,216,79,39,378,2100,21,11,8,11,8,313,56,189,5,0.636466480624897,0.000186904761904762,0.33506055818852,6.66666666666667e-05,0.548515654606415,0.000177380952380952,0.593381400183229,0.000270238095238095,0.220700659035727,8.33333333333333e-06,0.664523803465869,0.000513095238095238,0.843592973152138,0.00035,0.433187336888687,0.000257142857142857,0.336041662488384,9.4047619047619e-05,0.535901522513768,4.64285714285714e-05,1.98475695347024,0.00045,1,0.0025,0.588059149722736,2.5e-05,0.135044377556533,1.30952380952381e-05,0.156483138122906,9.52380952380952e-06,0.131917484191381,1.30952380952381e-05,0.402311005730093,9.52380952380952e-06,0.848189062227163,0.000372619047619048,0.48506194015628,6.66666666666667e-05,0.636456793553765,0.000225,0.332956567242282,5.95238095238095e-06
"19",20,"BT",13.4634337582,1.99027582791,314,74,380,595,7,1975,336,1224,126,15,116,2369,3,18,14,21,9,233,82,211,12,1.12839139663342,0.000331363444491347,0.392483346970512,7.809202195019e-05,1.24005397564152,0.000401013085690165,1.37873014604751,0.000627902068383284,0.195640094544122,7.3870831574504e-06,2.69932145086984,0.00208421274799493,0.854631969423863,0.000354579991557619,2.17599379863883,0.0012916842549599,0.475106325343848,0.000132967496834107,0.182711497431391,1.58294639088223e-05,0.539917936781923,0.000122414520894892,1,0.0025,0.0744692886943101,3.16589278176446e-06,0.19588923103868,1.89953566905867e-05,0.242750330351067,1.47741663149008e-05,0.223245752056483,2.21612494723512e-05,0.40120715535557,9.49767834529337e-06,0.559704096102547,0.000245884339383706,0.629618178970266,8.65344027015618e-05,0.629859685004664,0.000222667792317434,0.708358420810932,1.26635711270578e-05
"20",21,"CA",5.70638567046,0.703889157003,22,97,26,130,3,195,77,101,134,5,32,582,0,4,2,12,2,159,33,51,1,0.321806546773373,9.45017182130584e-05,2.09412848867825,0.000416666666666667,0.345360302838052,0.000111683848797251,1.22616166530437,0.000558419243986254,0.341289678921227,1.28865979381443e-05,1.0848362615482,0.000837628865979381,0.797209854353395,0.000330756013745704,0.730869242030121,0.000433848797250859,2.05668197451458,0.000575601374570447,0.247905806079591,2.14776632302406e-05,0.606264056042837,0.00013745704467354,1,0.0025,0,0,0.177190373551215,1.71821305841924e-05,0.141157469956229,8.59106529209622e-06,0.519262824370946,5.15463917525773e-05,0.362909412385393,8.59106529209622e-06,1.5546826953309,0.00068298969072165,1.03138170265188,0.000141752577319588,0.619688745155441,0.000219072164948454,0.240277935123296,4.29553264604811e-06
