"","OBJECTID","post_4","Shape_Leng","Shape_Area","arsenal","astonvilla","chelsea","everton","fulham","liverpool","manchestercity","manchesterunited","newcastleunited","norwichcity","queensparkrangers","random","reading","southampton","stokecity","sunderland","swanseacity","tottenhamhotspur","westbromwichalbion","westhamunited","wiganathletic","arsenal_lq","arsenal_norm","astonvilla_lq","astonvilla_norm","chelsea_lq","chelsea_norm","everton_lq","everton_norm","fulham_lq","fulham_norm","liverpool_lq","liverpool_norm","manchestercity_lq","manchestercity_norm","manchesterunited_lq","manchesterunited_norm","newcastleunited_lq","newcastleunited_norm","norwichcity_lq","norwichcity_norm","queensparkrangers_lq","queensparkrangers_norm","random_lq","random_norm","reading_lq","reading_norm","southampton_lq","southampton_norm","stokecity_lq","stokecity_norm","sunderland_lq","sunderland_norm","swanseacity_lq","swanseacity_norm","tottenhamhotspur_lq","tottenhamhotspur_norm","westbromwichalbion_lq","westbromwichalbion_norm","westhamunited_lq","westhamunited_norm","wiganathletic_lq","wiganathletic_norm"
"10",11,"AB24",0.224437178477,0.0011163034105,2,0,0,3,1,0,2,3,0,0,16,45,0,0,0,1,1,1,1,2,0,0.563010777041693,0.000111111111111111,0,0,0,0,0.494643982356648,0.000166666666666667,2.09509762607108,0.0000555555555555556,0,0,0.322072145024239,0.000111111111111111,0.552284677479079,0.000166666666666667,0,0,0,0,6.02078918155212,0.000888888888888889,1,0.0025,0,0,0,0,0,0,1.26216467800626,0.0000555555555555556,2.14666090961428,0.0000555555555555556,0.227359339034466,0.0000555555555555556,0.45304052001701,0.0000555555555555556,0.431063134925796,0.000111111111111111,0,0
"11",12,"AB25",0.16650360793,0.0004219104085,2,0,0,3,0,0,1,3,0,0,7,35,0,0,0,0,0,1,0,1,0,0.723870999053605,0.000142857142857143,0,0,0,0,0.635970834458547,0.000214285714285714,0,0,0,0,0.207046378944154,0.0000714285714285714,0.710080299615958,0.000214285714285714,0,0,0,0,3.38669391462307,0.0005,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.292319150187171,0.0000714285714285714,0,0,0.27711201530944,0.0000714285714285714,0,0
"12",13,"AB30",1.21435406519,0.0449576198305,1,0,0,1,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,4.22258082781269,0.000833333333333333,0,0,0,0,2.47321991178324,0.000833333333333333,0,0,0,0,2.41554108768179,0.000833333333333333,2.76142338739539,0.000833333333333333,0,0,0,0,5.64448985770512,0.000833333333333333,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",14,"AB31",1.76598320189,0.072279274643,1,0,1,1,0,1,1,0,0,0,2,12,0,0,0,0,0,2,2,0,0,1.05564520695317,0.000208333333333333,0,0,1.23821146310686,0.000208333333333333,0.61830497794581,0.000208333333333333,0,0,0.667517006802721,0.000208333333333333,0.603885271920448,0.000208333333333333,0,0,0,0,0,0,2.82224492885256,0.000416666666666667,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.70519504275849,0.000416666666666667,3.39780390012757,0.000416666666666667,0,0,0,0
"14",15,"AB32",0.628784775504,0.0149320149835,0,1,1,1,0,3,0,1,1,0,3,19,0,0,1,1,0,1,0,1,0,0,0,1.39779202279202,0.000131578947368421,0.782028292488544,0.000131578947368421,0.390508407123669,0.000131578947368421,0,0,1.26476906552095,0.000394736842105263,0,0,0.436014219062431,0.000131578947368421,1.31623071763917,0.000131578947368421,0,0,2.67370572207084,0.000394736842105263,1,0.0025,0,0,0,0,3.39532871972318,0.000131578947368421,2.98933739527799,0.000131578947368421,0,0,0.53848264508163,0.000131578947368421,0,0,0.510469501885811,0.000131578947368421,0,0
"15",16,"AB33",1.07488689716,0.0410406705205,2,2,1,3,0,3,3,1,2,0,3,14,0,0,0,0,0,0,2,2,0,1.80967749763401,0.000357142857142857,3.79400691900692,0.000357142857142857,1.06132411123445,0.000178571428571429,1.58992708614637,0.000535714285714286,0,0,1.716472303207,0.000535714285714286,1.55284784208115,0.000535714285714286,0.591733583013299,0.000178571428571429,3.57262623359203,0.000357142857142857,0,0,3.62860062281043,0.000535714285714286,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,2.91240334296649,0.000357142857142857,1.3855600765472,0.000357142857142857,0,0
"16",17,"AB34",1.36824841238,0.05208118462,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2.11129041390635,0.000416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82224492885256,0.000416666666666667,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",18,"AB35",1.85701289496,0.134756746925,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0,0,34.6538104089219,0.00125,0,0,0,0,0,0,5.11558512827548,0.00125,0,0,0,0,0,0
"18",19,"AB36",1.03634929274,0.0443628877015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",20,"AB37",1.45790111302,0.0771877482625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",21,"AB38",0.961597228798,0.031248990187,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65685403243724,0.0005,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,4.07736468015309,0.0005,0,0,0,0
"21",22,"AB39",1.03272786152,0.0310408915185,0,1,0,1,0,0,4,3,0,1,5,16,0,0,0,1,0,2,1,1,0,0,0,1.65987802706553,0.00015625,0,0,0.463728733459357,0.00015625,0,0,0,0,1.81165581576134,0.000625,1.55330065540991,0.00046875,0,0,3.31032492897727,0.00015625,5.29170924159855,0.00078125,1,0.0025,0,0,0,0,0,0,3.54983815689261,0.00015625,0,0,1.27889628206887,0.0003125,1.27417646254784,0.00015625,0.6061825334894,0.00015625,0,0
